Descipline,Slug_Game,Event,Gender,Medal,Participant_Type,Full_Name,Country,Country_Code
Equestrian Dressage,atlanta-1996,individual mixed,Open,GOLD,Athlete,Isabell WERTH,Germany,GER
Equestrian Dressage,atlanta-1996,individual mixed,Open,SILVER,Athlete,Annica VAN GRUNSVEN,Netherlands,NED
Equestrian Dressage,atlanta-1996,individual mixed,Open,BRONZE,Athlete,Sven ROTHENBERGER,Netherlands,NED
Gymnastics Rhythmic,atlanta-1996,group competition women,Women,GOLD,GameTeam,,Spain,ESP
Gymnastics Rhythmic,atlanta-1996,group competition women,Women,SILVER,GameTeam,,Bulgaria,BUL
Gymnastics Rhythmic,atlanta-1996,group competition women,Women,BRONZE,GameTeam,,Russian Federation,RUS
Gymnastics Rhythmic,atlanta-1996,individual all-round women,Women,GOLD,Athlete,Kateryna Serebrianska,Ukraine,UKR
Gymnastics Rhythmic,atlanta-1996,individual all-round women,Women,SILVER,Athlete,Yana Batyrshina,Russian Federation,RUS
Gymnastics Rhythmic,atlanta-1996,individual all-round women,Women,BRONZE,Athlete,Olena VITRYCHENKO,Ukraine,UKR
Boxing,atlanta-1996,63.5-67kg welterweight men,Men,GOLD,Athlete,Oleg SAITOV,Russian Federation,RUS
Boxing,atlanta-1996,63.5-67kg welterweight men,Men,SILVER,Athlete,Juan HERNANDEZ SIERRA,Cuba,CUB
Boxing,atlanta-1996,63.5-67kg welterweight men,Men,BRONZE,Athlete,Marian SIMION,Romania,ROU
Boxing,atlanta-1996,63.5-67kg welterweight men,Men,BRONZE,Athlete,Daniel SANTOS,Puerto Rico,PUR
Boxing,atlanta-1996,48-51kg flyweight men,Men,GOLD,Athlete,Maikro ROMERO,Cuba,CUB
Boxing,atlanta-1996,48-51kg flyweight men,Men,SILVER,Athlete,Bolat Zhumadilov,Kazakhstan,KAZ
Boxing,atlanta-1996,48-51kg flyweight men,Men,BRONZE,Athlete,Albert PAKEEV,Russian Federation,RUS
Boxing,atlanta-1996,48-51kg flyweight men,Men,BRONZE,Athlete,Zoltan LUNKA,Germany,GER
Boxing,atlanta-1996,57-60kg lightweight men,Men,GOLD,Athlete,Hocine SOLTANI,Algeria,ALG
Boxing,atlanta-1996,57-60kg lightweight men,Men,SILVER,Athlete,Toncho Tonchev,Bulgaria,BUL
Boxing,atlanta-1996,57-60kg lightweight men,Men,BRONZE,Athlete,Terrance CAUTHEN,United States of America,USA
Boxing,atlanta-1996,57-60kg lightweight men,Men,BRONZE,Athlete,Leonard Dorin DOROFTEI,Romania,ROU
Boxing,atlanta-1996,91kg super heavyweight men,Men,GOLD,Athlete,Wladimir Klitschko,Ukraine,UKR
Boxing,atlanta-1996,91kg super heavyweight men,Men,SILVER,Athlete,Paea WOLFGRAM,Tonga,TGA
Boxing,atlanta-1996,91kg super heavyweight men,Men,BRONZE,Athlete,Aleksey Lyozin,Russian Federation,RUS
Boxing,atlanta-1996,91kg super heavyweight men,Men,BRONZE,Athlete,Duncan DOKIWARI,Nigeria,NGR
Boxing,atlanta-1996,81-91kg heavyweight men,Men,GOLD,Athlete,Félix SAVÓN,Cuba,CUB
Boxing,atlanta-1996,81-91kg heavyweight men,Men,SILVER,Athlete,David DEFIAGBON,Canada,CAN
Boxing,atlanta-1996,81-91kg heavyweight men,Men,BRONZE,Athlete,Nate JONES,United States of America,USA
Boxing,atlanta-1996,81-91kg heavyweight men,Men,BRONZE,Athlete,Luan KRASNIQI,Germany,GER
Boxing,atlanta-1996,60-63.5kg lightwelterweigh men,Men,GOLD,Athlete,Hector VINENT,Cuba,CUB
Boxing,atlanta-1996,60-63.5kg lightwelterweigh men,Men,SILVER,Athlete,Oktay URKAL,Germany,GER
Boxing,atlanta-1996,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,Bolat NIYAZYMBETOV,Kazakhstan,KAZ
Boxing,atlanta-1996,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,Fathi MISSAOUI,Tunisia,TUN
Boxing,atlanta-1996,51-54kg bantamweight men,Men,GOLD,Athlete,Istvan KOVACS,Hungary,HUN
Boxing,atlanta-1996,51-54kg bantamweight men,Men,SILVER,Athlete,Arnaldo MESA,Cuba,CUB
Boxing,atlanta-1996,51-54kg bantamweight men,Men,BRONZE,Athlete,Raimkul MALAKHBEKOV,Russian Federation,RUS
Boxing,atlanta-1996,51-54kg bantamweight men,Men,BRONZE,Athlete,Vichai KHADPO,Thailand,THA
Boxing,atlanta-1996,67  71kg lightmiddleweight men,Men,GOLD,Athlete,David REID,United States of America,USA
Boxing,atlanta-1996,67  71kg lightmiddleweight men,Men,SILVER,Athlete,Alfredo DUVERGEL,Cuba,CUB
Boxing,atlanta-1996,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,Karim TULAGANOV,Uzbekistan,UZB
Boxing,atlanta-1996,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,Yermakhan IBRAIMOV,Kazakhstan,KAZ
Boxing,atlanta-1996,75-81kg lightheavyweight men,Men,GOLD,Athlete,Vasily Zhirov,Kazakhstan,KAZ
Boxing,atlanta-1996,75-81kg lightheavyweight men,Men,SILVER,Athlete,Seung-Bae Lee,Republic of Korea,KOR
Boxing,atlanta-1996,75-81kg lightheavyweight men,Men,BRONZE,Athlete,Antonio TARVER,United States of America,USA
Boxing,atlanta-1996,75-81kg lightheavyweight men,Men,BRONZE,Athlete,Thomas ULRICH,Germany,GER
Boxing,atlanta-1996,54-57kg featherweight men,Men,GOLD,Athlete,Somluck KAMSING,Thailand,THA
Boxing,atlanta-1996,54-57kg featherweight men,Men,SILVER,Athlete,Serafim TODOROV,Bulgaria,BUL
Boxing,atlanta-1996,54-57kg featherweight men,Men,BRONZE,Athlete,Pablo CHACON,Argentina,ARG
Boxing,atlanta-1996,54-57kg featherweight men,Men,BRONZE,Athlete,Floyd MAYWEATHER,United States of America,USA
Boxing,atlanta-1996,48kg lightflyweight men,Men,GOLD,Athlete,Daniel Petrov BOJINOV,Bulgaria,BUL
Boxing,atlanta-1996,48kg lightflyweight men,Men,SILVER,Athlete,Mansueto VELASCO,Philippines,PHI
Boxing,atlanta-1996,48kg lightflyweight men,Men,BRONZE,Athlete,Oleh Kiriukhin,Ukraine,UKR
Boxing,atlanta-1996,48kg lightflyweight men,Men,BRONZE,Athlete,Rafael LOZANO MUÑOZ,Spain,ESP
Boxing,atlanta-1996,71-75kg men,Men,GOLD,Athlete,Ariel HERNANDEZ ASCUY,Cuba,CUB
Boxing,atlanta-1996,71-75kg men,Men,SILVER,Athlete,Malik BEYLEROGLU,Turkey,TUR
Boxing,atlanta-1996,71-75kg men,Men,BRONZE,Athlete,Mohamed BAHARI,Algeria,ALG
Boxing,atlanta-1996,71-75kg men,Men,BRONZE,Athlete,Rhoshii WELLS,United States of America,USA
Equestrian Eventing,atlanta-1996,team mixed,Open,GOLD,GameTeam,,Australia,AUS
Equestrian Eventing,atlanta-1996,team mixed,Open,SILVER,GameTeam,,United States of America,USA
Equestrian Eventing,atlanta-1996,team mixed,Open,BRONZE,GameTeam,,New Zealand,NZL
Equestrian Eventing,atlanta-1996,individual mixed,Open,GOLD,Athlete,Blyth TAIT,New Zealand,NZL
Equestrian Eventing,atlanta-1996,individual mixed,Open,SILVER,Athlete,Sally CLARK,New Zealand,NZL
Equestrian Eventing,atlanta-1996,individual mixed,Open,BRONZE,Athlete,Kerry MILLIKIN,United States of America,USA
Water Polo,atlanta-1996,water polo men,Men,GOLD,GameTeam,,Spain,ESP
Water Polo,atlanta-1996,water polo men,Men,SILVER,GameTeam,,Croatia,CRO
Water Polo,atlanta-1996,water polo men,Men,BRONZE,GameTeam,,Italy,ITA
Diving,atlanta-1996,10m platform women,Women,GOLD,Athlete,Mingxia FU,People's Republic of China,CHN
Diving,atlanta-1996,10m platform women,Women,SILVER,Athlete,Annika WALTER,Germany,GER
Diving,atlanta-1996,10m platform women,Women,BRONZE,Athlete,Mary Ellen CLARK,United States of America,USA
Diving,atlanta-1996,3m springboard women,Women,GOLD,Athlete,Mingxia FU,People's Republic of China,CHN
Diving,atlanta-1996,3m springboard women,Women,SILVER,Athlete,Irina LASHKO,Russian Federation,RUS
Diving,atlanta-1996,3m springboard women,Women,BRONZE,Athlete,Annie PELLETIER,Canada,CAN
Diving,atlanta-1996,10m platform men,Men,GOLD,Athlete,Dmitry SAUTIN,Russian Federation,RUS
Diving,atlanta-1996,10m platform men,Men,SILVER,Athlete,Jan HEMPEL,Germany,GER
Diving,atlanta-1996,10m platform men,Men,BRONZE,Athlete,Hailiang XIAO,People's Republic of China,CHN
Diving,atlanta-1996,3m springboard men,Men,GOLD,Athlete,Ni XIONG,People's Republic of China,CHN
Diving,atlanta-1996,3m springboard men,Men,SILVER,Athlete,Zhuocheng YU,People's Republic of China,CHN
Diving,atlanta-1996,3m springboard men,Men,BRONZE,Athlete,Mark Edward LENZI,United States of America,USA
Nordic Combined,lillehammer-1994,Team men,Men,GOLD,GameTeam,,Japan,JPN
Nordic Combined,lillehammer-1994,Team men,Men,SILVER,GameTeam,,Norway,NOR
Nordic Combined,lillehammer-1994,Team men,Men,BRONZE,GameTeam,,Switzerland,SUI
Nordic Combined,lillehammer-1994,Individual men,Men,GOLD,Athlete,Fred Boerre LUNDBERG,Norway,NOR
Nordic Combined,lillehammer-1994,Individual men,Men,SILVER,Athlete,Takanori KONO,Japan,JPN
Nordic Combined,lillehammer-1994,Individual men,Men,BRONZE,Athlete,Bjarte Engen VIK,Norway,NOR
Luge,lillehammer-1994,Singles men,Men,GOLD,Athlete,Georg HACKL,Germany,GER
Luge,lillehammer-1994,Singles men,Men,SILVER,Athlete,Markus PROCK,Austria,AUT
Luge,lillehammer-1994,Singles men,Men,BRONZE,Athlete,Armin ZOEGGELER,Italy,ITA
Luge,lillehammer-1994,Singles women,Women,GOLD,Athlete,Gerda WEISSENSTEINER,Italy,ITA
Luge,lillehammer-1994,Singles women,Women,SILVER,Athlete,Susi-Lisa ERDMANN,Germany,GER
Luge,lillehammer-1994,Singles women,Women,BRONZE,Athlete,Andrea TAGWERKER,Austria,AUT
Luge,lillehammer-1994,Doubles mixed,Open,GOLD,GameTeam,Kurt BRUGGER,Italy,ITA
Luge,lillehammer-1994,Doubles mixed,Open,GOLD,GameTeam,Wilfried HUBER,Italy,ITA
Luge,lillehammer-1994,Doubles mixed,Open,SILVER,GameTeam,Hansjörg RAFFL,Italy,ITA
Luge,lillehammer-1994,Doubles mixed,Open,SILVER,GameTeam,Norbert HUBER,Italy,ITA
Luge,lillehammer-1994,Doubles mixed,Open,BRONZE,GameTeam,Stefan KRAUSSE,Germany,GER
Luge,lillehammer-1994,Doubles mixed,Open,BRONZE,GameTeam,Jan BEHRENDT,Germany,GER
Biathlon,lillehammer-1994,4x75km relay men,Men,GOLD,GameTeam,,Germany,GER
Biathlon,lillehammer-1994,4x75km relay men,Men,SILVER,GameTeam,,Russian Federation,RUS
Biathlon,lillehammer-1994,4x75km relay men,Men,BRONZE,GameTeam,,France,FRA
Biathlon,lillehammer-1994,75km women,Women,GOLD,Athlete,Myriam BEDARD,Canada,CAN
Biathlon,lillehammer-1994,75km women,Women,SILVER,Athlete,Svetlana PARAMYGINA,Belarus,BLR
Biathlon,lillehammer-1994,75km women,Women,BRONZE,Athlete,Valentyna TSERBE-NESSINA,Ukraine,UKR
Biathlon,lillehammer-1994,15km women,Women,GOLD,Athlete,Myriam BEDARD,Canada,CAN
Biathlon,lillehammer-1994,15km women,Women,SILVER,Athlete,Anne BRIAND BOUTHIAUX,France,FRA
Biathlon,lillehammer-1994,15km women,Women,BRONZE,Athlete,Uschi DISL,Germany,GER
Biathlon,lillehammer-1994,4x75km relay women,Women,GOLD,GameTeam,,Russian Federation,RUS
Biathlon,lillehammer-1994,4x75km relay women,Women,SILVER,GameTeam,,Germany,GER
Biathlon,lillehammer-1994,4x75km relay women,Women,BRONZE,GameTeam,,France,FRA
Biathlon,lillehammer-1994,20km men,Men,GOLD,Athlete,Sergei TARASOV,Russian Federation,RUS
Biathlon,lillehammer-1994,20km men,Men,SILVER,Athlete,Frank LUCK,Germany,GER
Biathlon,lillehammer-1994,20km men,Men,BRONZE,Athlete,Sven FISCHER,Germany,GER
Biathlon,lillehammer-1994,10km men,Men,GOLD,Athlete,Sergey Chepikov,Russian Federation,RUS
Biathlon,lillehammer-1994,10km men,Men,SILVER,Athlete,Ricco GROSS,Germany,GER
Biathlon,lillehammer-1994,10km men,Men,BRONZE,Athlete,Sergei TARASOV,Russian Federation,RUS
Ice Hockey,lillehammer-1994,ice hockey men,Men,GOLD,GameTeam,,Sweden,SWE
Ice Hockey,lillehammer-1994,ice hockey men,Men,SILVER,GameTeam,,Canada,CAN
Ice Hockey,lillehammer-1994,ice hockey men,Men,BRONZE,GameTeam,,Finland,FIN
Freestyle Skiing,lillehammer-1994,Aerials men,Men,GOLD,Athlete,Andreas SCHÖNBÄCHLER,Switzerland,SUI
Freestyle Skiing,lillehammer-1994,Aerials men,Men,SILVER,Athlete,Philippe LAROCHE,Canada,CAN
Freestyle Skiing,lillehammer-1994,Aerials men,Men,BRONZE,Athlete,Lloyd LANGLOIS,Canada,CAN
Freestyle Skiing,lillehammer-1994,Moguls men,Men,GOLD,Athlete,Jean-Luc BRASSARD,Canada,CAN
Freestyle Skiing,lillehammer-1994,Moguls men,Men,SILVER,Athlete,Sergei SHUPLETSOV,Russian Federation,RUS
Freestyle Skiing,lillehammer-1994,Moguls men,Men,BRONZE,Athlete,Edgar GROSPIRON,France,FRA
Freestyle Skiing,lillehammer-1994,Aerials women,Women,GOLD,Athlete,Lina CHERYAZOVA,Uzbekistan,UZB
Freestyle Skiing,lillehammer-1994,Aerials women,Women,SILVER,Athlete,Marie LINDGREN,Sweden,SWE
Freestyle Skiing,lillehammer-1994,Aerials women,Women,BRONZE,Athlete,Hilde Synnove LID,Norway,NOR
Freestyle Skiing,lillehammer-1994,Moguls women,Women,GOLD,Athlete,Stine Lise HATTESTAD,Norway,NOR
Freestyle Skiing,lillehammer-1994,Moguls women,Women,SILVER,Athlete,Elizabeth MCINTYRE,United States of America,USA
Freestyle Skiing,lillehammer-1994,Moguls women,Women,BRONZE,Athlete,Yelizaveta KOZHEVNIKOVA,Russian Federation,RUS
Speed skating,lillehammer-1994,1000m men,Men,GOLD,Athlete,Daniel JANSEN,United States of America,USA
Speed skating,lillehammer-1994,1000m men,Men,SILVER,Athlete,Igor ZHELEZOVSKY,Belarus,BLR
Speed skating,lillehammer-1994,1000m men,Men,BRONZE,Athlete,Sergey KLEVCHENYA,Russian Federation,RUS
Speed skating,lillehammer-1994,1500m men,Men,GOLD,Athlete,Johann Olav KOSS,Norway,NOR
Speed skating,lillehammer-1994,1500m men,Men,SILVER,Athlete,Rintje RITSMA,Netherlands,NED
Speed skating,lillehammer-1994,1500m men,Men,BRONZE,Athlete,Falko ZANDSTRA,Netherlands,NED
Speed skating,lillehammer-1994,5000m women,Women,GOLD,Athlete,Claudia PECHSTEIN,Germany,GER
Speed skating,lillehammer-1994,5000m women,Women,SILVER,Athlete,Gunda NIEMANN-STIRNEMANN,Germany,GER
Speed skating,lillehammer-1994,5000m women,Women,BRONZE,Athlete,Hiromi YAMAMOTO,Japan,JPN
Speed skating,lillehammer-1994,1500m women,Women,GOLD,Athlete,Emese HUNYADY,Austria,AUT
Speed skating,lillehammer-1994,1500m women,Women,SILVER,Athlete,Svetlana FEDOTKINA,Russian Federation,RUS
Speed skating,lillehammer-1994,1500m women,Women,BRONZE,Athlete,Gunda NIEMANN-STIRNEMANN,Germany,GER
Speed skating,lillehammer-1994,500m women,Women,GOLD,Athlete,Bonnie BLAIR,United States of America,USA
Speed skating,lillehammer-1994,500m women,Women,SILVER,Athlete,Susan AUCH,Canada,CAN
Speed skating,lillehammer-1994,500m women,Women,BRONZE,Athlete,Franziska SCHENK,Germany,GER
Speed skating,lillehammer-1994,3000m women,Women,GOLD,Athlete,Svetlana BAJANOVA,Russian Federation,RUS
Speed skating,lillehammer-1994,3000m women,Women,SILVER,Athlete,Emese HUNYADY,Austria,AUT
Speed skating,lillehammer-1994,3000m women,Women,BRONZE,Athlete,Claudia PECHSTEIN,Germany,GER
Speed skating,lillehammer-1994,10000m men,Men,GOLD,Athlete,Johann Olav KOSS,Norway,NOR
Speed skating,lillehammer-1994,10000m men,Men,SILVER,Athlete,Kjell STORELID,Norway,NOR
Speed skating,lillehammer-1994,10000m men,Men,BRONZE,Athlete,Bart VELDKAMP,Netherlands,NED
Speed skating,lillehammer-1994,1000m women,Women,GOLD,Athlete,Bonnie BLAIR,United States of America,USA
Speed skating,lillehammer-1994,1000m women,Women,SILVER,Athlete,Anke BAIER-LOEF,Germany,GER
Speed skating,lillehammer-1994,1000m women,Women,BRONZE,Athlete,Qiaobo YE,People's Republic of China,CHN
Speed skating,lillehammer-1994,5000m men,Men,GOLD,Athlete,Johann Olav KOSS,Norway,NOR
Speed skating,lillehammer-1994,5000m men,Men,SILVER,Athlete,Kjell STORELID,Norway,NOR
Speed skating,lillehammer-1994,5000m men,Men,BRONZE,Athlete,Rintje RITSMA,Netherlands,NED
Speed skating,lillehammer-1994,500m men,Men,GOLD,Athlete,Aleksandr GOLUBEV,Russian Federation,RUS
Speed skating,lillehammer-1994,500m men,Men,SILVER,Athlete,Sergey KLEVCHENYA,Russian Federation,RUS
Speed skating,lillehammer-1994,500m men,Men,BRONZE,Athlete,Manabu HORII,Japan,JPN
Short Track Speed Skating,lillehammer-1994,1000m men,Men,GOLD,Athlete,Gi-Hun Kim,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,1000m men,Men,SILVER,Athlete,Ji-Hoon CHAE,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,1000m men,Men,BRONZE,Athlete,Marc GAGNON,Canada,CAN
Short Track Speed Skating,lillehammer-1994,500m men,Men,GOLD,Athlete,Ji-Hoon CHAE,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,500m men,Men,SILVER,Athlete,Mirko VUILLERMIN,Italy,ITA
Short Track Speed Skating,lillehammer-1994,500m men,Men,BRONZE,Athlete,Nicky GOOCH,Great Britain,GBR
Short Track Speed Skating,lillehammer-1994,1000m women,Women,GOLD,Athlete,I-Gyeong Jeon,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,1000m women,Women,SILVER,Athlete,Nathalie LAMBERT,Canada,CAN
Short Track Speed Skating,lillehammer-1994,1000m women,Women,BRONZE,Athlete,So-Hee KIM,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,3000m relay women,Women,GOLD,GameTeam,,Republic of Korea,KOR
Short Track Speed Skating,lillehammer-1994,3000m relay women,Women,SILVER,GameTeam,,Canada,CAN
Short Track Speed Skating,lillehammer-1994,3000m relay women,Women,BRONZE,GameTeam,,United States of America,USA
Short Track Speed Skating,lillehammer-1994,500m women,Women,GOLD,Athlete,Cathy TURNER,United States of America,USA
Short Track Speed Skating,lillehammer-1994,500m women,Women,SILVER,Athlete,Yanmei ZHANG,People's Republic of China,CHN
Short Track Speed Skating,lillehammer-1994,500m women,Women,BRONZE,Athlete,Amy PETERSON,United States of America,USA
Short Track Speed Skating,lillehammer-1994,5000m relay men,Men,GOLD,GameTeam,,Italy,ITA
Short Track Speed Skating,lillehammer-1994,5000m relay men,Men,SILVER,GameTeam,,United States of America,USA
Short Track Speed Skating,lillehammer-1994,5000m relay men,Men,BRONZE,GameTeam,,Australia,AUS
Ski Jumping,lillehammer-1994,Normal Hill Individual men,Men,GOLD,Athlete,Espen BREDESEN,Norway,NOR
Ski Jumping,lillehammer-1994,Normal Hill Individual men,Men,SILVER,Athlete,Lasse OTTESEN,Norway,NOR
Ski Jumping,lillehammer-1994,Normal Hill Individual men,Men,BRONZE,Athlete,Dieter THOMA,Germany,GER
Ski Jumping,lillehammer-1994,Teams men,Men,GOLD,GameTeam,,Germany,GER
Ski Jumping,lillehammer-1994,Teams men,Men,SILVER,GameTeam,,Japan,JPN
Ski Jumping,lillehammer-1994,Teams men,Men,BRONZE,GameTeam,,Austria,AUT
Ski Jumping,lillehammer-1994,Large Hill Individual men,Men,GOLD,Athlete,Jens WEISSFLOG,Germany,GER
Ski Jumping,lillehammer-1994,Large Hill Individual men,Men,SILVER,Athlete,Espen BREDESEN,Norway,NOR
Ski Jumping,lillehammer-1994,Large Hill Individual men,Men,BRONZE,Athlete,Andreas GOLDBERGER,Austria,AUT
Figure skating,lillehammer-1994,Individual men,Men,GOLD,Athlete,Aleksei URMANOV,Russian Federation,RUS
Figure skating,lillehammer-1994,Individual men,Men,SILVER,Athlete,Elvis STOJKO,Canada,CAN
Figure skating,lillehammer-1994,Individual men,Men,BRONZE,Athlete,Philippe CANDELORO,France,FRA
Figure skating,lillehammer-1994,Individual women,Women,GOLD,Athlete,Oksana BAIUL,Ukraine,UKR
Figure skating,lillehammer-1994,Individual women,Women,SILVER,Athlete,Nancy KERRIGAN,United States of America,USA
Figure skating,lillehammer-1994,Individual women,Women,BRONZE,Athlete,Lu CHEN,People's Republic of China,CHN
Figure skating,lillehammer-1994,Pairs mixed,Mixed,GOLD,GameTeam,Yekaterina GORDEYEVA,Russian Federation,RUS
Figure skating,lillehammer-1994,Pairs mixed,Mixed,GOLD,GameTeam,Sergey GRINKOV,Russian Federation,RUS
Figure skating,lillehammer-1994,Pairs mixed,Mixed,SILVER,GameTeam,Natalya MISHKUTYONOK,Russian Federation,RUS
Figure skating,lillehammer-1994,Pairs mixed,Mixed,SILVER,GameTeam,Artur DMITRIYEV,Russian Federation,RUS
Figure skating,lillehammer-1994,Pairs mixed,Mixed,BRONZE,GameTeam,Isabelle BRASSEUR,Canada,CAN
Figure skating,lillehammer-1994,Pairs mixed,Mixed,BRONZE,GameTeam,Lloyd EISLER,Canada,CAN
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,GOLD,GameTeam,Pasha GRISCHUK,Russian Federation,RUS
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,GOLD,GameTeam,Evgeny PLATOV,Russian Federation,RUS
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,SILVER,GameTeam,Maya USOVA,Russian Federation,RUS
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,SILVER,GameTeam,Sasha Zhulin,Russian Federation,RUS
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,BRONZE,GameTeam,Jayne TORVILL,Great Britain,GBR
Figure skating,lillehammer-1994,Ice dancing mixed,Mixed,BRONZE,GameTeam,Christopher DEAN,Great Britain,GBR
Alpine Skiing,lillehammer-1994,slalom men,Men,GOLD,Athlete,Thomas STANGASSINGER,Austria,AUT
Alpine Skiing,lillehammer-1994,slalom men,Men,SILVER,Athlete,Alberto Tomba,Italy,ITA
Alpine Skiing,lillehammer-1994,slalom men,Men,BRONZE,Athlete,Jure KOSIR,Slovenia,SLO
Alpine Skiing,lillehammer-1994,super-G women,Women,GOLD,Athlete,Diann ROFFE,United States of America,USA
Alpine Skiing,lillehammer-1994,super-G women,Women,SILVER,Athlete,Svetlana GLADISHEVA,Russian Federation,RUS
Alpine Skiing,lillehammer-1994,super-G women,Women,BRONZE,Athlete,Isolde KOSTNER,Italy,ITA
Alpine Skiing,lillehammer-1994,alpine combined men,Men,GOLD,Athlete,Lasse KJUS,Norway,NOR
Alpine Skiing,lillehammer-1994,alpine combined men,Men,SILVER,Athlete,Kjetil Andre AAMODT,Norway,NOR
Alpine Skiing,lillehammer-1994,alpine combined men,Men,BRONZE,Athlete,Harald Christian Strand Nilsen,Norway,NOR
Alpine Skiing,lillehammer-1994,alpine combined women,Women,GOLD,Athlete,Pernilla WIBERG,Sweden,SWE
Alpine Skiing,lillehammer-1994,alpine combined women,Women,SILVER,Athlete,Vreni SCHNEIDER,Switzerland,SUI
Alpine Skiing,lillehammer-1994,alpine combined women,Women,BRONZE,Athlete,Alenka DOVZAN,Slovenia,SLO
Alpine Skiing,lillehammer-1994,downhill men,Men,GOLD,Athlete,Tommy Moe,United States of America,USA
Alpine Skiing,lillehammer-1994,downhill men,Men,SILVER,Athlete,Kjetil Andre AAMODT,Norway,NOR
Alpine Skiing,lillehammer-1994,downhill men,Men,BRONZE,Athlete,Ed PODIVINSKY,Canada,CAN
Alpine Skiing,lillehammer-1994,downhill women,Women,GOLD,Athlete,Katja SEIZINGER,Germany,GER
